frame,id,x1,y1,x2,y2,xc,yc,class,wave,video
269,1,124,236,559,776,341,506,palm,1,wave_train_2.mp4
270,1,87,213,537,769,312,491,palm,1,wave_train_2.mp4
271,1,84,209,556,778,320,493,palm,1,wave_train_2.mp4
272,1,154,220,614,786,384,503,palm,1,wave_train_2.mp4
273,1,227,238,673,796,450,517,palm,1,wave_train_2.mp4
274,1,286,253,707,801,496,527,palm,1,wave_train_2.mp4
275,1,296,257,698,788,497,522,palm,1,wave_train_2.mp4
276,1,262,249,668,784,465,516,palm,1,wave_train_2.mp4
277,1,215,279,608,789,411,534,palm,1,wave_train_2.mp4
278,1,128,237,549,773,338,505,palm,1,wave_train_2.mp4
279,1,58,221,506,775,282,498,palm,1,wave_train_2.mp4
280,1,66,222,526,786,296,504,palm,1,wave_train_2.mp4
281,1,102,229,565,794,333,511,palm,1,wave_train_2.mp4
282,1,203,295,633,821,418,558,palm,1,wave_train_2.mp4
283,1,250,284,669,810,459,547,palm,1,wave_train_2.mp4
284,1,261,278,671,803,466,540,palm,1,wave_train_2.mp4
285,1,233,261,641,791,437,526,palm,1,wave_train_2.mp4
286,1,170,254,586,798,378,526,palm,1,wave_train_2.mp4
287,1,75,232,531,797,303,514,palm,1,wave_train_2.mp4
288,1,64,229,531,800,297,514,palm,1,wave_train_2.mp4
289,1,109,239,574,808,341,523,palm,1,wave_train_2.mp4
290,1,187,289,628,827,407,558,palm,1,wave_train_2.mp4
291,1,241,291,668,825,454,558,palm,1,wave_train_2.mp4
292,1,255,289,672,819,463,554,palm,1,wave_train_2.mp4
293,1,231,280,640,810,435,545,palm,1,wave_train_2.mp4
294,1,159,255,583,800,371,527,palm,1,wave_train_2.mp4
295,2,1551,558,1922,998,1736,778,palm,1,wave_train_2.mp4
295,1,82,234,523,788,302,511,palm,1,wave_train_2.mp4
296,1,35,225,498,787,266,506,palm,1,wave_train_2.mp4
297,1,48,227,520,796,284,511,palm,1,wave_train_2.mp4
298,1,149,278,592,824,370,551,palm,1,wave_train_2.mp4
299,1,200,289,629,824,414,556,palm,1,wave_train_2.mp4
300,1,236,292,653,821,444,556,palm,1,wave_train_2.mp4
301,1,238,328,641,821,439,574,palm,1,wave_train_2.mp4
302,1,224,324,621,815,422,569,palm,1,wave_train_2.mp4
303,1,157,274,576,794,366,534,palm,1,wave_train_2.mp4
304,1,86,239,538,789,312,514,palm,1,wave_train_2.mp4
305,2,1543,545,1904,949,1723,747,palm,1,wave_train_2.mp4
305,1,36,224,514,796,275,510,palm,1,wave_train_2.mp4
306,2,1585,535,1926,930,1755,732,palm,1,wave_train_2.mp4
306,1,50,224,530,802,290,513,palm,1,wave_train_2.mp4
307,2,1641,527,1944,918,1792,722,palm,1,wave_train_2.mp4
307,1,82,227,567,809,324,518,palm,1,wave_train_2.mp4
308,1,151,271,617,828,384,549,palm,1,wave_train_2.mp4
309,1,195,308,640,835,417,571,palm,1,wave_train_2.mp4
310,1,209,291,641,821,425,556,palm,1,wave_train_2.mp4
311,1,194,314,609,819,401,566,palm,1,wave_train_2.mp4
312,1,114,269,550,804,332,536,palm,1,wave_train_2.mp4
313,2,1547,499,1905,919,1726,709,palm,1,wave_train_2.mp4
313,1,37,238,503,799,270,518,palm,1,wave_train_2.mp4
314,2,1585,493,1923,900,1754,696,palm,1,wave_train_2.mp4
314,1,5,221,485,791,245,506,palm,1,wave_train_2.mp4
315,2,1638,498,1941,895,1789,696,palm,1,wave_train_2.mp4
315,1,4,219,488,793,246,506,palm,1,wave_train_2.mp4
316,2,1607,492,1921,896,1764,694,palm,1,wave_train_2.mp4
316,1,51,230,534,807,292,518,palm,1,wave_train_2.mp4
317,2,1564,497,1905,913,1734,705,palm,1,wave_train_2.mp4
317,1,107,257,580,822,343,539,palm,1,wave_train_2.mp4
318,1,170,303,624,837,397,570,palm,1,wave_train_2.mp4
319,1,200,309,636,829,418,569,palm,1,wave_train_2.mp4
320,1,191,318,614,819,402,568,palm,1,wave_train_2.mp4
321,1,166,315,580,813,373,564,palm,1,wave_train_2.mp4
322,1,121,300,537,798,329,549,palm,1,wave_train_2.mp4
323,2,1604,484,1939,894,1771,689,palm,1,wave_train_2.mp4
323,1,43,245,494,777,268,511,palm,1,wave_train_2.mp4
324,2,1609,487,1931,890,1770,688,palm,1,wave_train_2.mp4
324,1,26,234,502,788,264,511,palm,1,wave_train_2.mp4
325,2,1583,484,1917,894,1750,689,palm,1,wave_train_2.mp4
325,1,110,250,582,807,346,528,palm,1,wave_train_2.mp4
326,2,1553,488,1906,906,1729,697,palm,1,wave_train_2.mp4
326,1,202,279,651,827,426,553,palm,1,wave_train_2.mp4
327,2,1522,494,1883,911,1702,702,palm,1,wave_train_2.mp4
327,1,253,290,690,832,471,561,palm,1,wave_train_2.mp4
328,2,1508,500,1870,907,1689,703,palm,1,wave_train_2.mp4
328,1,270,292,696,828,483,560,palm,1,wave_train_2.mp4
329,2,1521,497,1897,905,1709,701,palm,1,wave_train_2.mp4
329,1,256,284,670,818,463,551,palm,1,wave_train_2.mp4
330,2,1557,490,1920,889,1738,689,palm,1,wave_train_2.mp4
330,1,208,304,613,813,410,558,palm,1,wave_train_2.mp4
331,2,1604,490,1938,886,1771,688,palm,1,wave_train_2.mp4
331,1,132,265,553,799,342,532,palm,1,wave_train_2.mp4
332,2,1634,493,1942,884,1788,688,palm,1,wave_train_2.mp4
332,1,68,242,514,793,291,517,palm,1,wave_train_2.mp4
333,2,1617,488,1925,880,1771,684,palm,1,wave_train_2.mp4
333,1,67,236,525,801,296,518,palm,1,wave_train_2.mp4
334,2,1582,493,1909,893,1745,693,palm,1,wave_train_2.mp4
334,1,127,278,591,829,359,553,palm,1,wave_train_2.mp4
335,2,1544,499,1892,906,1718,702,palm,1,wave_train_2.mp4
335,1,204,299,649,838,426,568,palm,1,wave_train_2.mp4
336,2,1514,506,1870,913,1692,709,palm,1,wave_train_2.mp4
336,1,247,300,681,836,464,568,palm,1,wave_train_2.mp4
337,2,1508,503,1870,910,1689,706,palm,1,wave_train_2.mp4
337,1,261,296,682,825,471,560,palm,1,wave_train_2.mp4
338,2,1528,495,1900,902,1714,698,palm,1,wave_train_2.mp4
338,1,236,293,648,820,442,556,palm,1,wave_train_2.mp4
339,2,1556,488,1921,892,1738,690,palm,1,wave_train_2.mp4
339,1,199,303,604,819,401,561,palm,1,wave_train_2.mp4
340,2,1575,481,1929,878,1752,679,palm,1,wave_train_2.mp4
340,1,122,260,549,799,335,529,palm,1,wave_train_2.mp4
341,2,1571,483,1925,883,1748,683,palm,1,wave_train_2.mp4
341,1,85,241,533,798,309,519,palm,1,wave_train_2.mp4
342,2,1548,491,1915,899,1731,695,palm,1,wave_train_2.mp4
342,1,107,251,566,814,336,532,palm,1,wave_train_2.mp4
343,2,1519,506,1889,911,1704,708,palm,1,wave_train_2.mp4
343,1,186,326,626,845,406,585,palm,1,wave_train_2.mp4
344,2,1499,514,1865,908,1682,711,palm,1,wave_train_2.mp4
344,1,246,316,674,836,460,576,palm,1,wave_train_2.mp4
345,2,1506,510,1870,898,1688,704,palm,1,wave_train_2.mp4
345,1,257,301,678,823,467,562,palm,1,wave_train_2.mp4
346,2,1538,499,1904,890,1721,694,palm,1,wave_train_2.mp4
346,1,216,328,631,823,423,575,palm,1,wave_train_2.mp4
347,2,1572,490,1926,881,1749,685,palm,1,wave_train_2.mp4
347,1,144,289,568,801,356,545,palm,1,wave_train_2.mp4
348,2,1631,492,1947,876,1789,684,palm,1,wave_train_2.mp4
348,1,58,255,507,791,282,523,palm,1,wave_train_2.mp4
349,2,1656,496,1945,876,1800,686,palm,1,wave_train_2.mp4
349,1,50,241,514,794,282,517,palm,1,wave_train_2.mp4
350,2,1623,490,1921,874,1772,682,palm,1,wave_train_2.mp4
350,1,109,276,573,823,341,549,palm,1,wave_train_2.mp4
351,2,1585,494,1906,892,1745,693,palm,1,wave_train_2.mp4
351,1,187,300,635,837,411,568,palm,1,wave_train_2.mp4
352,2,1544,494,1885,902,1714,698,palm,1,wave_train_2.mp4
352,1,255,306,686,838,470,572,palm,1,wave_train_2.mp4
353,2,1518,506,1868,909,1693,707,palm,1,wave_train_2.mp4
353,1,295,317,706,840,500,578,palm,1,wave_train_2.mp4
354,2,1518,503,1869,908,1693,705,palm,1,wave_train_2.mp4
354,1,291,307,694,829,492,568,palm,1,wave_train_2.mp4
355,2,1542,499,1899,902,1720,700,palm,1,wave_train_2.mp4
355,1,263,316,654,823,458,569,palm,1,wave_train_2.mp4
356,2,1570,490,1920,891,1745,690,palm,1,wave_train_2.mp4
356,1,201,321,596,818,398,569,palm,1,wave_train_2.mp4
357,2,1589,489,1928,884,1758,686,palm,1,wave_train_2.mp4
357,1,133,271,559,802,346,536,palm,1,wave_train_2.mp4
358,2,1577,490,1921,888,1749,689,palm,1,wave_train_2.mp4
358,1,110,247,562,804,336,525,palm,1,wave_train_2.mp4
359,2,1552,503,1909,900,1730,701,palm,1,wave_train_2.mp4
359,1,168,279,614,830,391,554,palm,1,wave_train_2.mp4
360,2,1521,516,1880,905,1700,710,palm,1,wave_train_2.mp4
360,1,233,289,666,835,449,562,palm,1,wave_train_2.mp4
361,2,1505,523,1859,900,1682,711,palm,1,wave_train_2.mp4
361,1,278,294,694,836,486,565,palm,1,wave_train_2.mp4
362,2,1506,525,1860,899,1683,712,palm,1,wave_train_2.mp4
362,1,272,294,687,835,479,564,palm,1,wave_train_2.mp4
363,2,1527,517,1872,890,1699,703,palm,1,wave_train_2.mp4
363,1,246,294,653,830,449,562,palm,1,wave_train_2.mp4
364,2,1560,506,1906,882,1733,694,palm,1,wave_train_2.mp4
364,1,207,310,606,828,406,569,palm,1,wave_train_2.mp4
365,2,1584,496,1924,876,1754,686,palm,1,wave_train_2.mp4
365,1,117,260,544,806,330,533,palm,1,wave_train_2.mp4
366,2,1593,492,1928,873,1760,682,palm,1,wave_train_2.mp4
366,1,71,236,518,798,294,517,palm,1,wave_train_2.mp4
367,2,1585,492,1923,879,1754,685,palm,1,wave_train_2.mp4
367,1,101,251,555,818,328,534,palm,1,wave_train_2.mp4
368,2,1561,497,1913,893,1737,695,palm,1,wave_train_2.mp4
368,1,173,318,612,845,392,581,palm,1,wave_train_2.mp4
369,2,1533,508,1888,903,1710,705,palm,1,wave_train_2.mp4
369,1,235,311,663,839,449,575,palm,1,wave_train_2.mp4
370,2,1519,514,1875,903,1697,708,palm,1,wave_train_2.mp4
370,1,263,305,684,835,473,570,palm,1,wave_train_2.mp4
371,2,1529,503,1880,896,1704,699,palm,1,wave_train_2.mp4
371,1,260,298,677,829,468,563,palm,1,wave_train_2.mp4
372,2,1554,498,1908,892,1731,695,palm,1,wave_train_2.mp4
372,1,224,281,640,821,432,551,palm,1,wave_train_2.mp4
373,2,1587,492,1926,879,1756,685,palm,1,wave_train_2.mp4
373,1,153,257,583,811,368,534,palm,1,wave_train_2.mp4
374,2,1622,492,1938,879,1780,685,palm,1,wave_train_2.mp4
374,1,72,237,521,801,296,519,palm,1,wave_train_2.mp4
375,2,1622,491,1932,882,1777,686,palm,1,wave_train_2.mp4
375,1,28,224,498,800,263,512,palm,1,wave_train_2.mp4
376,2,1604,490,1919,882,1761,686,palm,1,wave_train_2.mp4
376,1,69,232,546,816,307,524,palm,1,wave_train_2.mp4
377,2,1576,500,1908,897,1742,698,palm,1,wave_train_2.mp4
377,1,166,310,615,848,390,579,palm,1,wave_train_2.mp4
378,2,1552,508,1897,902,1724,705,palm,1,wave_train_2.mp4
378,1,235,306,669,841,452,573,palm,1,wave_train_2.mp4
379,2,1548,510,1903,907,1725,708,palm,1,wave_train_2.mp4
379,1,264,305,687,838,475,571,palm,1,wave_train_2.mp4
380,2,1553,503,1912,901,1732,702,palm,1,wave_train_2.mp4
380,1,265,312,671,833,468,572,palm,1,wave_train_2.mp4
381,2,1578,495,1925,889,1751,692,palm,1,wave_train_2.mp4
381,1,211,296,618,821,414,558,palm,1,wave_train_2.mp4
382,2,1619,499,1939,887,1779,693,palm,1,wave_train_2.mp4
382,1,153,283,565,813,359,548,palm,1,wave_train_2.mp4
383,2,1638,499,1938,886,1788,692,palm,1,wave_train_2.mp4
383,1,60,250,497,798,278,524,palm,1,wave_train_2.mp4
384,2,1618,495,1922,881,1770,688,palm,1,wave_train_2.mp4
384,1,41,237,500,798,270,517,palm,1,wave_train_2.mp4
385,2,1587,501,1909,894,1748,697,palm,1,wave_train_2.mp4
385,1,103,255,562,823,332,539,palm,1,wave_train_2.mp4
386,2,1565,511,1900,905,1732,708,palm,1,wave_train_2.mp4
386,1,210,325,635,858,422,591,palm,1,wave_train_2.mp4
387,2,1559,511,1903,907,1731,709,palm,1,wave_train_2.mp4
387,1,259,315,676,848,467,581,palm,1,wave_train_2.mp4
388,2,1564,505,1905,898,1734,701,palm,1,wave_train_2.mp4
388,1,268,307,681,841,474,574,palm,1,wave_train_2.mp4
389,2,1587,495,1920,885,1753,690,palm,1,wave_train_2.mp4
389,1,232,314,640,836,436,575,palm,1,wave_train_2.mp4
390,2,1611,497,1930,888,1770,692,palm,1,wave_train_2.mp4
390,1,171,284,586,816,378,550,palm,1,wave_train_2.mp4
391,2,1625,499,1932,890,1778,694,palm,1,wave_train_2.mp4
391,1,91,252,531,807,311,529,palm,1,wave_train_2.mp4
392,2,1611,495,1921,884,1766,689,palm,1,wave_train_2.mp4
392,1,36,234,497,808,266,521,palm,1,wave_train_2.mp4
393,2,1586,503,1910,895,1748,699,palm,1,wave_train_2.mp4
393,1,87,245,551,825,319,535,palm,1,wave_train_2.mp4
394,2,1561,513,1900,907,1730,710,palm,1,wave_train_2.mp4
394,1,161,282,614,847,387,564,palm,1,wave_train_2.mp4
395,2,1544,517,1884,911,1714,714,palm,1,wave_train_2.mp4
395,1,242,302,672,853,457,577,palm,1,wave_train_2.mp4
396,2,1547,512,1886,902,1716,707,palm,1,wave_train_2.mp4
396,1,268,305,687,849,477,577,palm,1,wave_train_2.mp4
397,2,1564,508,1908,899,1736,703,palm,1,wave_train_2.mp4
397,1,263,297,675,836,469,566,palm,1,wave_train_2.mp4
398,2,1593,497,1924,892,1758,694,palm,1,wave_train_2.mp4
398,1,213,325,616,840,414,582,palm,1,wave_train_2.mp4
399,2,1629,502,1936,890,1782,696,palm,1,wave_train_2.mp4
399,1,145,284,564,820,354,552,palm,1,wave_train_2.mp4
400,2,1646,501,1936,888,1791,694,palm,1,wave_train_2.mp4
400,1,73,254,516,811,294,532,palm,1,wave_train_2.mp4
401,2,1628,496,1920,897,1774,696,palm,1,wave_train_2.mp4
401,1,95,270,548,834,321,552,palm,1,wave_train_2.mp4
402,2,1604,503,1909,901,1756,702,palm,1,wave_train_2.mp4
402,1,177,321,607,862,392,591,palm,1,wave_train_2.mp4
403,2,1577,513,1903,911,1740,712,palm,1,wave_train_2.mp4
403,1,236,311,660,853,448,582,palm,1,wave_train_2.mp4
404,2,1563,517,1901,913,1732,715,palm,1,wave_train_2.mp4
404,1,267,307,683,847,475,577,palm,1,wave_train_2.mp4
405,2,1561,509,1907,902,1734,705,palm,1,wave_train_2.mp4
405,1,264,295,674,834,469,564,palm,1,wave_train_2.mp4
406,2,1584,507,1916,892,1750,699,palm,1,wave_train_2.mp4
406,1,217,303,621,827,419,565,palm,1,wave_train_2.mp4
407,2,1634,504,1936,880,1785,692,palm,1,wave_train_2.mp4
407,1,144,275,559,810,351,542,palm,1,wave_train_2.mp4
408,2,1650,501,1935,874,1792,687,palm,1,wave_train_2.mp4
408,1,65,246,508,800,286,523,palm,1,wave_train_2.mp4
409,2,1673,504,1936,875,1804,689,palm,1,wave_train_2.mp4
409,1,70,243,532,813,301,528,palm,1,wave_train_2.mp4
410,2,1633,503,1911,887,1772,695,palm,1,wave_train_2.mp4
410,1,165,325,601,853,383,589,palm,1,wave_train_2.mp4
411,2,1599,509,1899,898,1749,703,palm,1,wave_train_2.mp4
411,1,235,319,654,842,444,580,palm,1,wave_train_2.mp4
412,2,1579,511,1898,897,1738,704,palm,1,wave_train_2.mp4
412,1,266,308,679,836,472,572,palm,1,wave_train_2.mp4
413,2,1577,509,1901,897,1739,703,palm,1,wave_train_2.mp4
413,1,264,301,670,828,467,564,palm,1,wave_train_2.mp4
414,2,1592,501,1913,890,1752,695,palm,1,wave_train_2.mp4
414,1,224,295,625,824,424,559,palm,1,wave_train_2.mp4
415,2,1640,503,1934,885,1787,694,palm,1,wave_train_2.mp4
415,1,150,290,569,825,359,557,palm,1,wave_train_2.mp4
416,2,1662,503,1936,883,1799,693,palm,1,wave_train_2.mp4
416,1,86,254,519,805,302,529,palm,1,wave_train_2.mp4
417,2,1630,496,1914,884,1772,690,palm,1,wave_train_2.mp4
417,1,71,238,521,804,296,521,palm,1,wave_train_2.mp4
418,2,1594,494,1897,895,1745,694,palm,1,wave_train_2.mp4
418,1,126,281,571,832,348,556,palm,1,wave_train_2.mp4
419,1,220,335,631,857,425,596,palm,1,wave_train_2.mp4
420,1,263,319,671,848,467,583,palm,1,wave_train_2.mp4
421,1,279,310,682,841,480,575,palm,1,wave_train_2.mp4
422,1,264,304,661,834,462,569,palm,1,wave_train_2.mp4
423,1,216,328,606,833,411,580,palm,1,wave_train_2.mp4
424,2,1655,501,1938,881,1796,691,palm,1,wave_train_2.mp4
424,1,140,297,550,821,345,559,palm,1,wave_train_2.mp4
425,2,1638,496,1925,887,1781,691,palm,1,wave_train_2.mp4
425,1,58,248,503,804,280,526,palm,1,wave_train_2.mp4
426,2,1613,495,1910,887,1761,691,palm,1,wave_train_2.mp4
426,1,41,239,501,810,271,524,palm,1,wave_train_2.mp4
427,1,102,280,565,842,333,561,palm,1,wave_train_2.mp4
428,1,188,319,628,857,408,588,palm,1,wave_train_2.mp4
429,1,245,312,669,848,457,580,palm,1,wave_train_2.mp4
430,1,260,308,675,840,467,574,palm,1,wave_train_2.mp4
431,1,226,328,632,839,429,583,palm,1,wave_train_2.mp4
432,1,151,306,577,830,364,568,palm,1,wave_train_2.mp4
433,2,1659,499,1935,880,1797,689,palm,1,wave_train_2.mp4
433,1,92,278,535,821,313,549,palm,1,wave_train_2.mp4
434,2,1631,495,1914,883,1772,689,palm,1,wave_train_2.mp4
434,1,32,246,501,813,266,529,palm,1,wave_train_2.mp4
435,2,1604,509,1901,897,1752,703,palm,1,wave_train_2.mp4
435,1,70,253,542,828,306,540,palm,1,wave_train_2.mp4
436,2,1582,512,1899,892,1740,702,palm,1,wave_train_2.mp4
436,1,133,297,587,849,360,573,palm,1,wave_train_2.mp4
437,2,1571,513,1904,896,1737,704,palm,1,wave_train_2.mp4
437,1,206,340,634,857,420,598,palm,1,wave_train_2.mp4
438,2,1578,514,1905,890,1741,702,palm,1,wave_train_2.mp4
438,1,248,337,653,841,450,589,palm,1,wave_train_2.mp4
439,2,1615,510,1925,884,1770,697,palm,1,wave_train_2.mp4
439,1,226,348,622,832,424,590,palm,1,wave_train_2.mp4
440,2,1654,508,1938,880,1796,694,palm,1,wave_train_2.mp4
440,1,183,339,578,818,380,578,palm,1,wave_train_2.mp4
441,2,1661,506,1934,880,1797,693,palm,1,wave_train_2.mp4
441,1,110,284,533,803,321,543,palm,1,wave_train_2.mp4
442,2,1636,508,1917,891,1776,699,palm,1,wave_train_2.mp4
442,1,42,248,494,797,268,522,palm,1,wave_train_2.mp4
443,2,1623,514,1910,898,1766,706,palm,1,wave_train_2.mp4
443,1,71,259,535,821,303,540,palm,1,wave_train_2.mp4
444,1,135,335,581,848,358,591,palm,1,wave_train_2.mp4
585,3,681,256,880,465,780,360,palm,1,wave_train_2.mp4
586,3,667,222,880,459,773,340,palm,1,wave_train_2.mp4
587,3,661,193,891,466,776,329,palm,1,wave_train_2.mp4
588,3,677,187,918,482,797,334,palm,1,wave_train_2.mp4
589,3,715,198,955,502,835,350,palm,1,wave_train_2.mp4
590,3,746,212,981,512,863,362,palm,1,wave_train_2.mp4
591,3,755,217,986,516,870,366,palm,1,wave_train_2.mp4
592,3,744,211,980,515,862,363,palm,1,wave_train_2.mp4
593,3,709,197,950,507,829,352,palm,1,wave_train_2.mp4
594,3,672,180,923,504,797,342,palm,1,wave_train_2.mp4
595,3,656,171,914,508,785,339,palm,1,wave_train_2.mp4
596,3,669,174,929,510,799,342,palm,1,wave_train_2.mp4
597,3,702,183,961,516,831,349,palm,1,wave_train_2.mp4
598,3,741,201,985,520,863,360,palm,1,wave_train_2.mp4
599,3,760,205,997,519,878,362,palm,1,wave_train_2.mp4
600,3,756,204,988,513,872,358,palm,1,wave_train_2.mp4
601,3,706,187,945,501,825,344,palm,1,wave_train_2.mp4
602,3,671,174,919,500,795,337,palm,1,wave_train_2.mp4
603,3,650,166,907,502,778,334,palm,1,wave_train_2.mp4
604,3,672,168,932,504,802,336,palm,1,wave_train_2.mp4
605,3,698,178,955,512,826,345,palm,1,wave_train_2.mp4
606,3,738,195,982,517,860,356,palm,1,wave_train_2.mp4
607,3,767,203,1001,516,884,359,palm,1,wave_train_2.mp4
608,3,769,207,995,514,882,360,palm,1,wave_train_2.mp4
609,3,751,199,977,507,864,353,palm,1,wave_train_2.mp4
610,3,710,186,941,499,825,342,palm,1,wave_train_2.mp4
611,3,680,172,923,500,801,336,palm,1,wave_train_2.mp4
612,3,690,171,939,506,814,338,palm,1,wave_train_2.mp4
613,3,711,180,961,512,836,346,palm,1,wave_train_2.mp4
614,3,749,197,985,518,867,357,palm,1,wave_train_2.mp4
615,3,777,212,1003,524,890,368,palm,1,wave_train_2.mp4
616,3,782,214,1004,519,893,366,palm,1,wave_train_2.mp4
617,3,771,211,991,517,881,364,palm,1,wave_train_2.mp4
618,3,717,189,947,505,832,347,palm,1,wave_train_2.mp4
619,3,674,173,916,504,795,338,palm,1,wave_train_2.mp4
620,3,655,167,906,507,780,337,palm,1,wave_train_2.mp4
621,3,666,168,921,509,793,338,palm,1,wave_train_2.mp4
622,3,687,172,943,514,815,343,palm,1,wave_train_2.mp4
623,3,729,185,976,518,852,351,palm,1,wave_train_2.mp4
624,3,762,199,1002,520,882,359,palm,1,wave_train_2.mp4
625,3,774,206,1009,519,891,362,palm,1,wave_train_2.mp4
626,3,764,207,995,517,879,362,palm,1,wave_train_2.mp4
627,3,729,197,963,511,846,354,palm,1,wave_train_2.mp4
628,3,672,177,914,502,793,339,palm,1,wave_train_2.mp4
629,3,642,164,890,498,766,331,palm,1,wave_train_2.mp4
630,3,636,158,890,497,763,327,palm,1,wave_train_2.mp4
631,3,662,161,915,497,788,329,palm,1,wave_train_2.mp4
632,3,721,181,965,504,843,342,palm,1,wave_train_2.mp4
633,3,757,195,992,512,874,353,palm,1,wave_train_2.mp4
634,3,771,201,1000,514,885,357,palm,1,wave_train_2.mp4
635,3,755,195,982,507,868,351,palm,1,wave_train_2.mp4
636,3,719,183,951,501,835,342,palm,1,wave_train_2.mp4
637,3,685,173,923,495,804,334,palm,1,wave_train_2.mp4
638,3,664,166,906,492,785,329,palm,1,wave_train_2.mp4
639,3,662,162,908,494,785,328,palm,1,wave_train_2.mp4
640,3,674,163,922,492,798,327,palm,1,wave_train_2.mp4
641,3,707,169,954,498,830,333,palm,1,wave_train_2.mp4
642,3,747,184,986,504,866,344,palm,1,wave_train_2.mp4
643,3,778,197,1009,510,893,353,palm,1,wave_train_2.mp4
644,3,794,199,1020,509,907,354,palm,1,wave_train_2.mp4
645,3,787,199,1010,507,898,353,palm,1,wave_train_2.mp4
646,3,760,187,985,499,872,343,palm,1,wave_train_2.mp4
647,3,732,180,960,496,846,338,palm,1,wave_train_2.mp4
648,3,691,162,927,488,809,325,palm,1,wave_train_2.mp4
649,3,675,152,918,482,796,317,palm,1,wave_train_2.mp4
650,3,692,151,941,483,816,317,palm,1,wave_train_2.mp4
651,3,734,161,977,490,855,325,palm,1,wave_train_2.mp4
652,3,770,174,1004,497,887,335,palm,1,wave_train_2.mp4
653,3,782,180,1007,495,894,337,palm,1,wave_train_2.mp4
654,3,762,173,986,487,874,330,palm,1,wave_train_2.mp4
655,3,723,163,952,479,837,321,palm,1,wave_train_2.mp4
656,3,678,151,915,470,796,310,palm,1,wave_train_2.mp4
657,3,657,148,900,470,778,309,palm,1,wave_train_2.mp4
658,3,663,144,913,472,788,308,palm,1,wave_train_2.mp4
659,3,700,159,949,484,824,321,palm,1,wave_train_2.mp4
660,3,749,176,989,495,869,335,palm,1,wave_train_2.mp4
661,3,775,186,1007,501,891,343,palm,1,wave_train_2.mp4
662,3,769,188,995,499,882,343,palm,1,wave_train_2.mp4
663,3,735,173,960,485,847,329,palm,1,wave_train_2.mp4
664,3,689,159,919,474,804,316,palm,1,wave_train_2.mp4
665,3,654,154,896,476,775,315,palm,1,wave_train_2.mp4
666,3,656,149,905,475,780,312,palm,1,wave_train_2.mp4
667,3,668,149,922,477,795,313,palm,1,wave_train_2.mp4
668,3,726,167,972,489,849,328,palm,1,wave_train_2.mp4
669,3,760,173,999,496,879,334,palm,1,wave_train_2.mp4
670,3,763,177,995,498,879,337,palm,1,wave_train_2.mp4
671,3,720,168,950,485,835,326,palm,1,wave_train_2.mp4
672,3,670,158,909,479,789,318,palm,1,wave_train_2.mp4
673,3,639,152,891,477,765,314,palm,1,wave_train_2.mp4
674,3,644,149,900,474,772,311,palm,1,wave_train_2.mp4
675,3,678,155,935,479,806,317,palm,1,wave_train_2.mp4
676,3,724,162,972,485,848,323,palm,1,wave_train_2.mp4
677,3,750,172,990,492,870,332,palm,1,wave_train_2.mp4
678,3,744,170,974,486,859,328,palm,1,wave_train_2.mp4
679,3,707,160,940,476,823,318,palm,1,wave_train_2.mp4
680,3,665,157,907,476,786,316,palm,1,wave_train_2.mp4
681,3,648,153,901,475,774,314,palm,1,wave_train_2.mp4
682,3,661,152,916,472,788,312,palm,1,wave_train_2.mp4
683,3,700,163,953,482,826,322,palm,1,wave_train_2.mp4
684,3,749,173,993,493,871,333,palm,1,wave_train_2.mp4
685,3,770,180,1007,502,888,341,palm,1,wave_train_2.mp4
686,3,760,181,989,496,874,338,palm,1,wave_train_2.mp4
687,3,741,174,966,488,853,331,palm,1,wave_train_2.mp4
688,3,686,162,918,478,802,320,palm,1,wave_train_2.mp4
689,3,658,157,901,477,779,317,palm,1,wave_train_2.mp4
690,3,670,156,918,478,794,317,palm,1,wave_train_2.mp4
691,3,701,162,949,484,825,323,palm,1,wave_train_2.mp4
692,3,732,173,976,490,854,331,palm,1,wave_train_2.mp4
693,3,762,178,998,496,880,337,palm,1,wave_train_2.mp4
694,3,757,176,987,492,872,334,palm,1,wave_train_2.mp4
695,3,715,168,944,482,829,325,palm,1,wave_train_2.mp4
696,3,668,160,906,476,787,318,palm,1,wave_train_2.mp4
697,3,639,154,888,476,763,315,palm,1,wave_train_2.mp4
698,3,650,152,903,472,776,312,palm,1,wave_train_2.mp4
699,3,689,155,945,475,817,315,palm,1,wave_train_2.mp4
700,3,736,170,986,489,861,329,palm,1,wave_train_2.mp4
701,3,772,185,1015,503,893,344,palm,1,wave_train_2.mp4
702,3,776,188,1011,501,893,344,palm,1,wave_train_2.mp4
703,3,744,178,975,488,859,333,palm,1,wave_train_2.mp4
704,3,692,164,928,475,810,319,palm,1,wave_train_2.mp4
705,3,658,155,904,473,781,314,palm,1,wave_train_2.mp4
706,3,657,151,910,471,783,311,palm,1,wave_train_2.mp4
707,3,686,156,945,479,815,317,palm,1,wave_train_2.mp4
708,3,730,166,986,487,858,326,palm,1,wave_train_2.mp4
709,3,769,181,1016,502,892,341,palm,1,wave_train_2.mp4
710,3,777,188,1016,505,896,346,palm,1,wave_train_2.mp4
711,3,759,184,990,494,874,339,palm,1,wave_train_2.mp4
712,3,713,167,949,480,831,323,palm,1,wave_train_2.mp4
713,3,675,158,916,474,795,316,palm,1,wave_train_2.mp4
