frame,id,x1,y1,x2,y2,xc,yc,class,wave,video,window
279,2,1486,199,1768,508,1627,353,palm,1,wave_train_3.mp4,1053
280,2,1449,205,1739,521,1594,363,palm,1,wave_train_3.mp4,1053
281,2,1409,216,1682,520,1545,368,palm,1,wave_train_3.mp4,1053
282,2,1400,221,1656,512,1528,366,palm,1,wave_train_3.mp4,1053
253,2,1415,215,1677,515,1546,365,palm,1,wave_train_3.mp4,1054
254,2,1435,215,1691,511,1563,363,palm,1,wave_train_3.mp4,1054
255,2,1475,207,1726,500,1600,353,palm,1,wave_train_3.mp4,1054
256,2,1494,192,1757,490,1625,341,palm,1,wave_train_3.mp4,1054
257,2,1481,201,1757,509,1619,355,palm,1,wave_train_3.mp4,1054
258,2,1450,207,1731,519,1590,363,palm,1,wave_train_3.mp4,1054
259,2,1425,217,1698,521,1561,369,palm,1,wave_train_3.mp4,1054
260,2,1420,220,1684,514,1552,367,palm,1,wave_train_3.mp4,1054
261,2,1434,218,1693,511,1563,364,palm,1,wave_train_3.mp4,1054
262,2,1469,210,1732,509,1600,359,palm,1,wave_train_3.mp4,1054
263,2,1506,200,1770,499,1638,349,palm,1,wave_train_3.mp4,1054
264,2,1493,199,1763,503,1628,351,palm,1,wave_train_3.mp4,1054
265,2,1470,204,1756,517,1613,360,palm,1,wave_train_3.mp4,1054
266,2,1431,215,1703,518,1567,366,palm,1,wave_train_3.mp4,1054
267,2,1422,221,1685,514,1553,367,palm,1,wave_train_3.mp4,1054
268,2,1434,222,1690,510,1562,366,palm,1,wave_train_3.mp4,1054
269,2,1469,213,1731,505,1600,359,palm,1,wave_train_3.mp4,1054
270,2,1506,202,1773,504,1639,353,palm,1,wave_train_3.mp4,1054
271,2,1501,199,1784,514,1642,356,palm,1,wave_train_3.mp4,1054
272,2,1465,203,1749,515,1607,359,palm,1,wave_train_3.mp4,1054
273,2,1436,213,1718,523,1577,368,palm,1,wave_train_3.mp4,1054
274,2,1405,219,1674,519,1539,369,palm,1,wave_train_3.mp4,1054
275,2,1407,223,1665,512,1536,367,palm,1,wave_train_3.mp4,1054
276,2,1433,216,1688,505,1560,360,palm,1,wave_train_3.mp4,1054
277,2,1476,208,1734,502,1605,355,palm,1,wave_train_3.mp4,1054
278,2,1506,195,1772,495,1639,345,palm,1,wave_train_3.mp4,1054
279,2,1486,199,1768,508,1627,353,palm,1,wave_train_3.mp4,1054
280,2,1449,205,1739,521,1594,363,palm,1,wave_train_3.mp4,1054
281,2,1409,216,1682,520,1545,368,palm,1,wave_train_3.mp4,1054
282,2,1400,221,1656,512,1528,366,palm,1,wave_train_3.mp4,1054
283,2,1424,218,1677,506,1550,362,palm,1,wave_train_3.mp4,1054
284,2,1467,211,1721,502,1594,356,palm,1,wave_train_3.mp4,1054
285,2,1513,202,1770,499,1641,350,palm,1,wave_train_3.mp4,1054
286,2,1523,196,1787,502,1655,349,palm,1,wave_train_3.mp4,1054
287,2,1487,201,1767,515,1627,358,palm,1,wave_train_3.mp4,1054
288,2,1447,209,1735,526,1591,367,palm,1,wave_train_3.mp4,1054
289,2,1422,217,1700,523,1561,370,palm,1,wave_train_3.mp4,1054
290,2,1424,218,1691,516,1557,367,palm,1,wave_train_3.mp4,1054
291,2,1449,210,1711,504,1580,357,palm,1,wave_train_3.mp4,1054
292,2,1494,203,1762,506,1628,354,palm,1,wave_train_3.mp4,1054
263,2,1506,200,1770,499,1638,349,palm,1,wave_train_3.mp4,1055
264,2,1493,199,1763,503,1628,351,palm,1,wave_train_3.mp4,1055
265,2,1470,204,1756,517,1613,360,palm,1,wave_train_3.mp4,1055
266,2,1431,215,1703,518,1567,366,palm,1,wave_train_3.mp4,1055
267,2,1422,221,1685,514,1553,367,palm,1,wave_train_3.mp4,1055
268,2,1434,222,1690,510,1562,366,palm,1,wave_train_3.mp4,1055
269,2,1469,213,1731,505,1600,359,palm,1,wave_train_3.mp4,1055
270,2,1506,202,1773,504,1639,353,palm,1,wave_train_3.mp4,1055
271,2,1501,199,1784,514,1642,356,palm,1,wave_train_3.mp4,1055
272,2,1465,203,1749,515,1607,359,palm,1,wave_train_3.mp4,1055
273,2,1436,213,1718,523,1577,368,palm,1,wave_train_3.mp4,1055
274,2,1405,219,1674,519,1539,369,palm,1,wave_train_3.mp4,1055
275,2,1407,223,1665,512,1536,367,palm,1,wave_train_3.mp4,1055
276,2,1433,216,1688,505,1560,360,palm,1,wave_train_3.mp4,1055
277,2,1476,208,1734,502,1605,355,palm,1,wave_train_3.mp4,1055
278,2,1506,195,1772,495,1639,345,palm,1,wave_train_3.mp4,1055
279,2,1486,199,1768,508,1627,353,palm,1,wave_train_3.mp4,1055
280,2,1449,205,1739,521,1594,363,palm,1,wave_train_3.mp4,1055
281,2,1409,216,1682,520,1545,368,palm,1,wave_train_3.mp4,1055
282,2,1400,221,1656,512,1528,366,palm,1,wave_train_3.mp4,1055
283,2,1424,218,1677,506,1550,362,palm,1,wave_train_3.mp4,1055
284,2,1467,211,1721,502,1594,356,palm,1,wave_train_3.mp4,1055
285,2,1513,202,1770,499,1641,350,palm,1,wave_train_3.mp4,1055
286,2,1523,196,1787,502,1655,349,palm,1,wave_train_3.mp4,1055
287,2,1487,201,1767,515,1627,358,palm,1,wave_train_3.mp4,1055
288,2,1447,209,1735,526,1591,367,palm,1,wave_train_3.mp4,1055
289,2,1422,217,1700,523,1561,370,palm,1,wave_train_3.mp4,1055
290,2,1424,218,1691,516,1557,367,palm,1,wave_train_3.mp4,1055
291,2,1449,210,1711,504,1580,357,palm,1,wave_train_3.mp4,1055
292,2,1494,203,1762,506,1628,354,palm,1,wave_train_3.mp4,1055
293,2,1517,196,1795,515,1656,355,palm,1,wave_train_3.mp4,1055
294,2,1500,195,1791,524,1645,359,palm,1,wave_train_3.mp4,1055
295,2,1463,200,1767,533,1615,366,palm,1,wave_train_3.mp4,1055
296,2,1427,212,1730,539,1578,375,palm,1,wave_train_3.mp4,1055
297,2,1415,217,1715,540,1565,378,palm,1,wave_train_3.mp4,1055
298,2,1428,214,1731,536,1579,375,palm,1,wave_train_3.mp4,1055
299,2,1460,206,1765,532,1612,369,palm,1,wave_train_3.mp4,1055
300,2,1489,201,1792,530,1640,365,palm,1,wave_train_3.mp4,1055
301,2,1498,195,1799,530,1648,362,palm,1,wave_train_3.mp4,1055
302,2,1481,198,1790,539,1635,368,palm,1,wave_train_3.mp4,1055
273,2,1436,213,1718,523,1577,368,palm,1,wave_train_3.mp4,1056
274,2,1405,219,1674,519,1539,369,palm,1,wave_train_3.mp4,1056
275,2,1407,223,1665,512,1536,367,palm,1,wave_train_3.mp4,1056
276,2,1433,216,1688,505,1560,360,palm,1,wave_train_3.mp4,1056
277,2,1476,208,1734,502,1605,355,palm,1,wave_train_3.mp4,1056
278,2,1506,195,1772,495,1639,345,palm,1,wave_train_3.mp4,1056
279,2,1486,199,1768,508,1627,353,palm,1,wave_train_3.mp4,1056
280,2,1449,205,1739,521,1594,363,palm,1,wave_train_3.mp4,1056
281,2,1409,216,1682,520,1545,368,palm,1,wave_train_3.mp4,1056
282,2,1400,221,1656,512,1528,366,palm,1,wave_train_3.mp4,1056
283,2,1424,218,1677,506,1550,362,palm,1,wave_train_3.mp4,1056
284,2,1467,211,1721,502,1594,356,palm,1,wave_train_3.mp4,1056
285,2,1513,202,1770,499,1641,350,palm,1,wave_train_3.mp4,1056
286,2,1523,196,1787,502,1655,349,palm,1,wave_train_3.mp4,1056
287,2,1487,201,1767,515,1627,358,palm,1,wave_train_3.mp4,1056
288,2,1447,209,1735,526,1591,367,palm,1,wave_train_3.mp4,1056
289,2,1422,217,1700,523,1561,370,palm,1,wave_train_3.mp4,1056
290,2,1424,218,1691,516,1557,367,palm,1,wave_train_3.mp4,1056
291,2,1449,210,1711,504,1580,357,palm,1,wave_train_3.mp4,1056
292,2,1494,203,1762,506,1628,354,palm,1,wave_train_3.mp4,1056
293,2,1517,196,1795,515,1656,355,palm,1,wave_train_3.mp4,1056
294,2,1500,195,1791,524,1645,359,palm,1,wave_train_3.mp4,1056
295,2,1463,200,1767,533,1615,366,palm,1,wave_train_3.mp4,1056
296,2,1427,212,1730,539,1578,375,palm,1,wave_train_3.mp4,1056
297,2,1415,217,1715,540,1565,378,palm,1,wave_train_3.mp4,1056
298,2,1428,214,1731,536,1579,375,palm,1,wave_train_3.mp4,1056
299,2,1460,206,1765,532,1612,369,palm,1,wave_train_3.mp4,1056
300,2,1489,201,1792,530,1640,365,palm,1,wave_train_3.mp4,1056
301,2,1498,195,1799,530,1648,362,palm,1,wave_train_3.mp4,1056
302,2,1481,198,1790,539,1635,368,palm,1,wave_train_3.mp4,1056
303,2,1445,208,1753,546,1599,377,palm,1,wave_train_3.mp4,1056
304,2,1418,223,1721,554,1569,388,palm,1,wave_train_3.mp4,1056
305,2,1412,227,1709,551,1560,389,palm,1,wave_train_3.mp4,1056
306,2,1428,221,1724,541,1576,381,palm,1,wave_train_3.mp4,1056
307,2,1446,211,1741,530,1593,370,palm,1,wave_train_3.mp4,1056
308,2,1457,208,1752,524,1604,366,palm,1,wave_train_3.mp4,1056
309,2,1444,211,1742,533,1593,372,palm,1,wave_train_3.mp4,1056
310,2,1431,216,1734,543,1582,379,palm,1,wave_train_3.mp4,1056
311,2,1414,225,1716,550,1565,387,palm,1,wave_train_3.mp4,1056
312,2,1410,229,1713,551,1561,390,palm,1,wave_train_3.mp4,1056
283,2,1424,218,1677,506,1550,362,palm,1,wave_train_3.mp4,1057
284,2,1467,211,1721,502,1594,356,palm,1,wave_train_3.mp4,1057
285,2,1513,202,1770,499,1641,350,palm,1,wave_train_3.mp4,1057
286,2,1523,196,1787,502,1655,349,palm,1,wave_train_3.mp4,1057
287,2,1487,201,1767,515,1627,358,palm,1,wave_train_3.mp4,1057
288,2,1447,209,1735,526,1591,367,palm,1,wave_train_3.mp4,1057
289,2,1422,217,1700,523,1561,370,palm,1,wave_train_3.mp4,1057
290,2,1424,218,1691,516,1557,367,palm,1,wave_train_3.mp4,1057
291,2,1449,210,1711,504,1580,357,palm,1,wave_train_3.mp4,1057
292,2,1494,203,1762,506,1628,354,palm,1,wave_train_3.mp4,1057
293,2,1517,196,1795,515,1656,355,palm,1,wave_train_3.mp4,1057
294,2,1500,195,1791,524,1645,359,palm,1,wave_train_3.mp4,1057
295,2,1463,200,1767,533,1615,366,palm,1,wave_train_3.mp4,1057
296,2,1427,212,1730,539,1578,375,palm,1,wave_train_3.mp4,1057
297,2,1415,217,1715,540,1565,378,palm,1,wave_train_3.mp4,1057
298,2,1428,214,1731,536,1579,375,palm,1,wave_train_3.mp4,1057
299,2,1460,206,1765,532,1612,369,palm,1,wave_train_3.mp4,1057
300,2,1489,201,1792,530,1640,365,palm,1,wave_train_3.mp4,1057
301,2,1498,195,1799,530,1648,362,palm,1,wave_train_3.mp4,1057
302,2,1481,198,1790,539,1635,368,palm,1,wave_train_3.mp4,1057
303,2,1445,208,1753,546,1599,377,palm,1,wave_train_3.mp4,1057
304,2,1418,223,1721,554,1569,388,palm,1,wave_train_3.mp4,1057
305,2,1412,227,1709,551,1560,389,palm,1,wave_train_3.mp4,1057
306,2,1428,221,1724,541,1576,381,palm,1,wave_train_3.mp4,1057
307,2,1446,211,1741,530,1593,370,palm,1,wave_train_3.mp4,1057
308,2,1457,208,1752,524,1604,366,palm,1,wave_train_3.mp4,1057
309,2,1444,211,1742,533,1593,372,palm,1,wave_train_3.mp4,1057
310,2,1431,216,1734,543,1582,379,palm,1,wave_train_3.mp4,1057
311,2,1414,225,1716,550,1565,387,palm,1,wave_train_3.mp4,1057
312,2,1410,229,1713,551,1561,390,palm,1,wave_train_3.mp4,1057
313,2,1426,223,1728,543,1577,383,palm,1,wave_train_3.mp4,1057
314,2,1454,213,1747,526,1600,369,palm,1,wave_train_3.mp4,1057
315,2,1477,204,1776,524,1626,364,palm,1,wave_train_3.mp4,1057
316,2,1471,207,1770,527,1620,367,palm,1,wave_train_3.mp4,1057
317,2,1446,214,1751,539,1598,376,palm,1,wave_train_3.mp4,1057
318,2,1417,229,1719,550,1568,389,palm,1,wave_train_3.mp4,1057
319,2,1404,239,1701,553,1552,396,palm,1,wave_train_3.mp4,1057
320,2,1411,234,1694,540,1552,387,palm,1,wave_train_3.mp4,1057
321,2,1437,223,1719,526,1578,374,palm,1,wave_train_3.mp4,1057
322,2,1465,211,1757,523,1611,367,palm,1,wave_train_3.mp4,1057
293,2,1517,196,1795,515,1656,355,palm,1,wave_train_3.mp4,1058
294,2,1500,195,1791,524,1645,359,palm,1,wave_train_3.mp4,1058
295,2,1463,200,1767,533,1615,366,palm,1,wave_train_3.mp4,1058
296,2,1427,212,1730,539,1578,375,palm,1,wave_train_3.mp4,1058
297,2,1415,217,1715,540,1565,378,palm,1,wave_train_3.mp4,1058
298,2,1428,214,1731,536,1579,375,palm,1,wave_train_3.mp4,1058
299,2,1460,206,1765,532,1612,369,palm,1,wave_train_3.mp4,1058
300,2,1489,201,1792,530,1640,365,palm,1,wave_train_3.mp4,1058
301,2,1498,195,1799,530,1648,362,palm,1,wave_train_3.mp4,1058
302,2,1481,198,1790,539,1635,368,palm,1,wave_train_3.mp4,1058
303,2,1445,208,1753,546,1599,377,palm,1,wave_train_3.mp4,1058
304,2,1418,223,1721,554,1569,388,palm,1,wave_train_3.mp4,1058
305,2,1412,227,1709,551,1560,389,palm,1,wave_train_3.mp4,1058
306,2,1428,221,1724,541,1576,381,palm,1,wave_train_3.mp4,1058
307,2,1446,211,1741,530,1593,370,palm,1,wave_train_3.mp4,1058
308,2,1457,208,1752,524,1604,366,palm,1,wave_train_3.mp4,1058
309,2,1444,211,1742,533,1593,372,palm,1,wave_train_3.mp4,1058
310,2,1431,216,1734,543,1582,379,palm,1,wave_train_3.mp4,1058
311,2,1414,225,1716,550,1565,387,palm,1,wave_train_3.mp4,1058
312,2,1410,229,1713,551,1561,390,palm,1,wave_train_3.mp4,1058
313,2,1426,223,1728,543,1577,383,palm,1,wave_train_3.mp4,1058
314,2,1454,213,1747,526,1600,369,palm,1,wave_train_3.mp4,1058
315,2,1477,204,1776,524,1626,364,palm,1,wave_train_3.mp4,1058
316,2,1471,207,1770,527,1620,367,palm,1,wave_train_3.mp4,1058
317,2,1446,214,1751,539,1598,376,palm,1,wave_train_3.mp4,1058
318,2,1417,229,1719,550,1568,389,palm,1,wave_train_3.mp4,1058
319,2,1404,239,1701,553,1552,396,palm,1,wave_train_3.mp4,1058
320,2,1411,234,1694,540,1552,387,palm,1,wave_train_3.mp4,1058
321,2,1437,223,1719,526,1578,374,palm,1,wave_train_3.mp4,1058
322,2,1465,211,1757,523,1611,367,palm,1,wave_train_3.mp4,1058
323,2,1458,207,1760,526,1609,366,palm,1,wave_train_3.mp4,1058
324,2,1426,217,1730,535,1578,376,palm,1,wave_train_3.mp4,1058
325,2,1407,231,1702,547,1554,389,palm,1,wave_train_3.mp4,1058
326,2,1404,233,1692,545,1548,389,palm,1,wave_train_3.mp4,1058
327,2,1419,224,1697,528,1558,376,palm,1,wave_train_3.mp4,1058
328,2,1457,208,1735,512,1596,360,palm,1,wave_train_3.mp4,1058
329,2,1475,195,1767,506,1621,350,palm,1,wave_train_3.mp4,1058
330,2,1452,202,1754,521,1603,361,palm,1,wave_train_3.mp4,1058
331,2,1415,222,1719,540,1567,381,palm,1,wave_train_3.mp4,1058
332,2,1403,226,1706,541,1554,383,palm,1,wave_train_3.mp4,1058
303,2,1445,208,1753,546,1599,377,palm,1,wave_train_3.mp4,1059
304,2,1418,223,1721,554,1569,388,palm,1,wave_train_3.mp4,1059
305,2,1412,227,1709,551,1560,389,palm,1,wave_train_3.mp4,1059
306,2,1428,221,1724,541,1576,381,palm,1,wave_train_3.mp4,1059
307,2,1446,211,1741,530,1593,370,palm,1,wave_train_3.mp4,1059
308,2,1457,208,1752,524,1604,366,palm,1,wave_train_3.mp4,1059
309,2,1444,211,1742,533,1593,372,palm,1,wave_train_3.mp4,1059
310,2,1431,216,1734,543,1582,379,palm,1,wave_train_3.mp4,1059
311,2,1414,225,1716,550,1565,387,palm,1,wave_train_3.mp4,1059
312,2,1410,229,1713,551,1561,390,palm,1,wave_train_3.mp4,1059
313,2,1426,223,1728,543,1577,383,palm,1,wave_train_3.mp4,1059
314,2,1454,213,1747,526,1600,369,palm,1,wave_train_3.mp4,1059
315,2,1477,204,1776,524,1626,364,palm,1,wave_train_3.mp4,1059
316,2,1471,207,1770,527,1620,367,palm,1,wave_train_3.mp4,1059
317,2,1446,214,1751,539,1598,376,palm,1,wave_train_3.mp4,1059
318,2,1417,229,1719,550,1568,389,palm,1,wave_train_3.mp4,1059
319,2,1404,239,1701,553,1552,396,palm,1,wave_train_3.mp4,1059
320,2,1411,234,1694,540,1552,387,palm,1,wave_train_3.mp4,1059
321,2,1437,223,1719,526,1578,374,palm,1,wave_train_3.mp4,1059
322,2,1465,211,1757,523,1611,367,palm,1,wave_train_3.mp4,1059
323,2,1458,207,1760,526,1609,366,palm,1,wave_train_3.mp4,1059
324,2,1426,217,1730,535,1578,376,palm,1,wave_train_3.mp4,1059
325,2,1407,231,1702,547,1554,389,palm,1,wave_train_3.mp4,1059
326,2,1404,233,1692,545,1548,389,palm,1,wave_train_3.mp4,1059
327,2,1419,224,1697,528,1558,376,palm,1,wave_train_3.mp4,1059
328,2,1457,208,1735,512,1596,360,palm,1,wave_train_3.mp4,1059
329,2,1475,195,1767,506,1621,350,palm,1,wave_train_3.mp4,1059
330,2,1452,202,1754,521,1603,361,palm,1,wave_train_3.mp4,1059
331,2,1415,222,1719,540,1567,381,palm,1,wave_train_3.mp4,1059
332,2,1403,226,1706,541,1554,383,palm,1,wave_train_3.mp4,1059
333,2,1420,213,1721,528,1570,370,palm,1,wave_train_3.mp4,1059
334,2,1447,204,1747,517,1597,360,palm,1,wave_train_3.mp4,1059
335,2,1439,204,1744,522,1591,363,palm,1,wave_train_3.mp4,1059
336,2,1414,218,1723,536,1568,377,palm,1,wave_train_3.mp4,1059
337,2,1392,231,1691,542,1541,386,palm,1,wave_train_3.mp4,1059
338,2,1407,220,1706,527,1556,373,palm,1,wave_train_3.mp4,1059
339,2,1444,209,1734,512,1589,360,palm,1,wave_train_3.mp4,1059
340,2,1455,203,1752,511,1603,357,palm,1,wave_train_3.mp4,1059
341,2,1421,214,1723,526,1572,370,palm,1,wave_train_3.mp4,1059
342,2,1393,230,1687,538,1540,384,palm,1,wave_train_3.mp4,1059
313,2,1426,223,1728,543,1577,383,palm,1,wave_train_3.mp4,1060
314,2,1454,213,1747,526,1600,369,palm,1,wave_train_3.mp4,1060
315,2,1477,204,1776,524,1626,364,palm,1,wave_train_3.mp4,1060
316,2,1471,207,1770,527,1620,367,palm,1,wave_train_3.mp4,1060
317,2,1446,214,1751,539,1598,376,palm,1,wave_train_3.mp4,1060
318,2,1417,229,1719,550,1568,389,palm,1,wave_train_3.mp4,1060
319,2,1404,239,1701,553,1552,396,palm,1,wave_train_3.mp4,1060
320,2,1411,234,1694,540,1552,387,palm,1,wave_train_3.mp4,1060
321,2,1437,223,1719,526,1578,374,palm,1,wave_train_3.mp4,1060
322,2,1465,211,1757,523,1611,367,palm,1,wave_train_3.mp4,1060
323,2,1458,207,1760,526,1609,366,palm,1,wave_train_3.mp4,1060
324,2,1426,217,1730,535,1578,376,palm,1,wave_train_3.mp4,1060
325,2,1407,231,1702,547,1554,389,palm,1,wave_train_3.mp4,1060
326,2,1404,233,1692,545,1548,389,palm,1,wave_train_3.mp4,1060
327,2,1419,224,1697,528,1558,376,palm,1,wave_train_3.mp4,1060
328,2,1457,208,1735,512,1596,360,palm,1,wave_train_3.mp4,1060
329,2,1475,195,1767,506,1621,350,palm,1,wave_train_3.mp4,1060
330,2,1452,202,1754,521,1603,361,palm,1,wave_train_3.mp4,1060
331,2,1415,222,1719,540,1567,381,palm,1,wave_train_3.mp4,1060
332,2,1403,226,1706,541,1554,383,palm,1,wave_train_3.mp4,1060
333,2,1420,213,1721,528,1570,370,palm,1,wave_train_3.mp4,1060
334,2,1447,204,1747,517,1597,360,palm,1,wave_train_3.mp4,1060
335,2,1439,204,1744,522,1591,363,palm,1,wave_train_3.mp4,1060
336,2,1414,218,1723,536,1568,377,palm,1,wave_train_3.mp4,1060
337,2,1392,231,1691,542,1541,386,palm,1,wave_train_3.mp4,1060
338,2,1407,220,1706,527,1556,373,palm,1,wave_train_3.mp4,1060
339,2,1444,209,1734,512,1589,360,palm,1,wave_train_3.mp4,1060
340,2,1455,203,1752,511,1603,357,palm,1,wave_train_3.mp4,1060
341,2,1421,214,1723,526,1572,370,palm,1,wave_train_3.mp4,1060
342,2,1393,230,1687,538,1540,384,palm,1,wave_train_3.mp4,1060
343,2,1401,226,1675,520,1538,373,palm,1,wave_train_3.mp4,1060
344,2,1463,212,1731,504,1597,358,palm,1,wave_train_3.mp4,1060
345,2,1490,206,1757,506,1623,356,palm,1,wave_train_3.mp4,1060
346,2,1467,211,1748,520,1607,365,palm,1,wave_train_3.mp4,1060
347,2,1427,229,1709,537,1568,383,palm,1,wave_train_3.mp4,1060
348,2,1417,228,1685,524,1551,376,palm,1,wave_train_3.mp4,1060
349,2,1443,216,1699,503,1571,359,palm,1,wave_train_3.mp4,1060
350,2,1478,200,1734,491,1606,345,palm,1,wave_train_3.mp4,1060
351,2,1473,201,1734,495,1603,348,palm,1,wave_train_3.mp4,1060
352,2,1441,215,1719,516,1580,365,palm,1,wave_train_3.mp4,1060
323,2,1458,207,1760,526,1609,366,palm,1,wave_train_3.mp4,1061
324,2,1426,217,1730,535,1578,376,palm,1,wave_train_3.mp4,1061
325,2,1407,231,1702,547,1554,389,palm,1,wave_train_3.mp4,1061
326,2,1404,233,1692,545,1548,389,palm,1,wave_train_3.mp4,1061
327,2,1419,224,1697,528,1558,376,palm,1,wave_train_3.mp4,1061
328,2,1457,208,1735,512,1596,360,palm,1,wave_train_3.mp4,1061
329,2,1475,195,1767,506,1621,350,palm,1,wave_train_3.mp4,1061
330,2,1452,202,1754,521,1603,361,palm,1,wave_train_3.mp4,1061
331,2,1415,222,1719,540,1567,381,palm,1,wave_train_3.mp4,1061
332,2,1403,226,1706,541,1554,383,palm,1,wave_train_3.mp4,1061
333,2,1420,213,1721,528,1570,370,palm,1,wave_train_3.mp4,1061
334,2,1447,204,1747,517,1597,360,palm,1,wave_train_3.mp4,1061
335,2,1439,204,1744,522,1591,363,palm,1,wave_train_3.mp4,1061
336,2,1414,218,1723,536,1568,377,palm,1,wave_train_3.mp4,1061
337,2,1392,231,1691,542,1541,386,palm,1,wave_train_3.mp4,1061
338,2,1407,220,1706,527,1556,373,palm,1,wave_train_3.mp4,1061
339,2,1444,209,1734,512,1589,360,palm,1,wave_train_3.mp4,1061
340,2,1455,203,1752,511,1603,357,palm,1,wave_train_3.mp4,1061
341,2,1421,214,1723,526,1572,370,palm,1,wave_train_3.mp4,1061
342,2,1393,230,1687,538,1540,384,palm,1,wave_train_3.mp4,1061
343,2,1401,226,1675,520,1538,373,palm,1,wave_train_3.mp4,1061
344,2,1463,212,1731,504,1597,358,palm,1,wave_train_3.mp4,1061
345,2,1490,206,1757,506,1623,356,palm,1,wave_train_3.mp4,1061
346,2,1467,211,1748,520,1607,365,palm,1,wave_train_3.mp4,1061
347,2,1427,229,1709,537,1568,383,palm,1,wave_train_3.mp4,1061
348,2,1417,228,1685,524,1551,376,palm,1,wave_train_3.mp4,1061
349,2,1443,216,1699,503,1571,359,palm,1,wave_train_3.mp4,1061
350,2,1478,200,1734,491,1606,345,palm,1,wave_train_3.mp4,1061
351,2,1473,201,1734,495,1603,348,palm,1,wave_train_3.mp4,1061
352,2,1441,215,1719,516,1580,365,palm,1,wave_train_3.mp4,1061
353,2,1425,217,1691,510,1558,363,palm,1,wave_train_3.mp4,1061
354,2,1445,211,1704,500,1574,355,palm,1,wave_train_3.mp4,1061
355,2,1474,200,1736,490,1605,345,palm,1,wave_train_3.mp4,1061
356,2,1452,204,1710,495,1581,349,palm,1,wave_train_3.mp4,1061
357,2,1427,219,1685,510,1556,364,palm,1,wave_train_3.mp4,1061
358,2,1424,216,1684,508,1554,362,palm,1,wave_train_3.mp4,1061
359,2,1460,204,1722,493,1591,348,palm,1,wave_train_3.mp4,1061
360,2,1490,192,1754,481,1622,336,palm,1,wave_train_3.mp4,1061
361,2,1465,202,1730,494,1597,348,palm,1,wave_train_3.mp4,1061
362,2,1439,221,1718,521,1578,371,palm,1,wave_train_3.mp4,1061
333,2,1420,213,1721,528,1570,370,palm,1,wave_train_3.mp4,1062
334,2,1447,204,1747,517,1597,360,palm,1,wave_train_3.mp4,1062
335,2,1439,204,1744,522,1591,363,palm,1,wave_train_3.mp4,1062
336,2,1414,218,1723,536,1568,377,palm,1,wave_train_3.mp4,1062
337,2,1392,231,1691,542,1541,386,palm,1,wave_train_3.mp4,1062
338,2,1407,220,1706,527,1556,373,palm,1,wave_train_3.mp4,1062
339,2,1444,209,1734,512,1589,360,palm,1,wave_train_3.mp4,1062
340,2,1455,203,1752,511,1603,357,palm,1,wave_train_3.mp4,1062
341,2,1421,214,1723,526,1572,370,palm,1,wave_train_3.mp4,1062
342,2,1393,230,1687,538,1540,384,palm,1,wave_train_3.mp4,1062
343,2,1401,226,1675,520,1538,373,palm,1,wave_train_3.mp4,1062
344,2,1463,212,1731,504,1597,358,palm,1,wave_train_3.mp4,1062
345,2,1490,206,1757,506,1623,356,palm,1,wave_train_3.mp4,1062
346,2,1467,211,1748,520,1607,365,palm,1,wave_train_3.mp4,1062
347,2,1427,229,1709,537,1568,383,palm,1,wave_train_3.mp4,1062
348,2,1417,228,1685,524,1551,376,palm,1,wave_train_3.mp4,1062
349,2,1443,216,1699,503,1571,359,palm,1,wave_train_3.mp4,1062
350,2,1478,200,1734,491,1606,345,palm,1,wave_train_3.mp4,1062
351,2,1473,201,1734,495,1603,348,palm,1,wave_train_3.mp4,1062
352,2,1441,215,1719,516,1580,365,palm,1,wave_train_3.mp4,1062
353,2,1425,217,1691,510,1558,363,palm,1,wave_train_3.mp4,1062
354,2,1445,211,1704,500,1574,355,palm,1,wave_train_3.mp4,1062
355,2,1474,200,1736,490,1605,345,palm,1,wave_train_3.mp4,1062
356,2,1452,204,1710,495,1581,349,palm,1,wave_train_3.mp4,1062
357,2,1427,219,1685,510,1556,364,palm,1,wave_train_3.mp4,1062
358,2,1424,216,1684,508,1554,362,palm,1,wave_train_3.mp4,1062
359,2,1460,204,1722,493,1591,348,palm,1,wave_train_3.mp4,1062
360,2,1490,192,1754,481,1622,336,palm,1,wave_train_3.mp4,1062
361,2,1465,202,1730,494,1597,348,palm,1,wave_train_3.mp4,1062
362,2,1439,221,1718,521,1578,371,palm,1,wave_train_3.mp4,1062
363,2,1426,220,1716,522,1571,371,palm,1,wave_train_3.mp4,1062
364,2,1449,207,1746,513,1597,360,palm,1,wave_train_3.mp4,1062
365,2,1468,192,1768,500,1618,346,palm,1,wave_train_3.mp4,1062
366,2,1467,197,1774,509,1620,353,palm,1,wave_train_3.mp4,1062
367,2,1443,202,1754,516,1598,359,palm,1,wave_train_3.mp4,1062
368,2,1436,202,1749,518,1592,360,palm,1,wave_train_3.mp4,1062
369,2,1451,200,1764,514,1607,357,palm,1,wave_train_3.mp4,1062
370,2,1479,194,1788,511,1633,352,palm,1,wave_train_3.mp4,1062
371,2,1474,195,1784,512,1629,353,palm,1,wave_train_3.mp4,1062
372,2,1440,204,1750,520,1595,362,palm,1,wave_train_3.mp4,1062
343,2,1401,226,1675,520,1538,373,palm,1,wave_train_3.mp4,1063
344,2,1463,212,1731,504,1597,358,palm,1,wave_train_3.mp4,1063
345,2,1490,206,1757,506,1623,356,palm,1,wave_train_3.mp4,1063
